object_id,natural_week,start_date,quantity
1_6_2_8,149,7/7/2019,691
1_6_2_8,148,7/14/2019,948
1_6_2_8,147,7/21/2019,957
1_6_2_8,146,7/28/2019,1039
1_6_2_8,145,8/4/2019,1131
1_6_2_8,144,8/11/2019,1339
1_6_2_8,143,8/18/2019,1563
1_6_2_8,142,8/25/2019,1138
1_6_2_8,141,9/1/2019,905
1_6_2_8,140,9/8/2019,795
1_6_2_8,139,9/15/2019,725
1_6_2_8,138,9/22/2019,782
1_6_2_8,137,9/29/2019,758
1_6_2_8,136,10/6/2019,769
1_6_2_8,135,10/13/2019,859
1_6_2_8,134,10/20/2019,764
1_6_2_8,133,10/27/2019,766
1_6_2_8,132,11/3/2019,930
1_6_2_8,131,11/10/2019,1121
1_6_2_8,130,11/17/2019,1133
1_6_2_8,129,11/24/2019,914
1_6_2_8,128,12/1/2019,1061
1_6_2_8,127,12/8/2019,1381
1_6_2_8,126,12/15/2019,1564
1_6_2_8,125,12/22/2019,1883
1_6_2_8,124,12/29/2019,1348
1_6_2_8,123,1/5/2020,1314
1_6_2_8,122,1/12/2020,886
1_6_2_8,121,1/19/2020,869
1_6_2_8,120,1/26/2020,918
1_6_2_8,119,2/2/2020,982
1_6_2_8,118,2/9/2020,1085
1_6_2_8,117,2/16/2020,1071
1_6_2_8,116,2/23/2020,962
1_6_2_8,115,3/1/2020,1076
1_6_2_8,114,3/8/2020,1175
1_6_2_8,113,3/15/2020,822
1_6_2_8,112,3/22/2020,449
1_6_2_8,111,3/29/2020,193
1_6_2_8,108,4/19/2020,8
1_6_2_8,107,4/26/2020,55
1_6_2_8,106,5/3/2020,113
1_6_2_8,105,5/10/2020,102
1_6_2_8,104,5/17/2020,142
1_6_2_8,103,5/24/2020,145
1_6_2_8,102,5/31/2020,563
1_6_2_8,101,6/7/2020,552
1_6_2_8,100,6/14/2020,1112
1_6_2_8,99,6/21/2020,1222
1_6_2_8,98,6/28/2020,1266
1_6_2_8,97,7/5/2020,1169
1_6_2_8,96,7/12/2020,1123
1_6_2_8,95,7/19/2020,1196
1_6_2_8,94,7/26/2020,1012
1_6_2_8,93,8/2/2020,930
1_6_2_8,92,8/9/2020,908
1_6_2_8,91,8/16/2020,739
1_6_2_8,90,8/23/2020,821
1_6_2_8,89,8/30/2020,903
1_6_2_8,88,9/6/2020,810
1_6_2_8,87,9/13/2020,839
1_6_2_8,86,9/20/2020,903
1_6_2_8,85,9/27/2020,949
1_6_2_8,84,10/4/2020,905
1_6_2_8,83,10/11/2020,996
1_6_2_8,82,10/18/2020,937
1_6_2_8,81,10/25/2020,989
1_6_2_8,80,11/1/2020,951
1_6_2_8,79,11/8/2020,1051
1_6_2_8,78,11/15/2020,1067
1_6_2_8,77,11/22/2020,818
1_6_2_8,76,11/29/2020,1122
1_6_2_8,75,12/6/2020,1426
1_6_2_8,74,12/13/2020,1677
1_6_2_8,73,12/20/2020,1603
1_6_2_8,72,12/27/2020,1220
1_6_2_8,71,1/3/2021,1205
1_6_2_8,70,1/10/2021,809
1_6_2_8,69,1/17/2021,522
1_6_2_8,68,1/24/2021,802
1_6_2_8,67,1/31/2021,886
1_6_2_8,66,2/7/2021,929
1_6_2_8,65,2/14/2021,951
1_6_2_8,64,2/21/2021,1010
1_6_2_8,63,2/28/2021,1167
1_6_2_8,62,3/7/2021,970
1_6_2_8,61,3/14/2021,1029
1_6_2_8,60,3/21/2021,998
1_6_2_8,59,3/28/2021,955
1_6_2_8,58,4/4/2021,1014
1_6_2_8,57,4/11/2021,883
1_6_2_8,56,4/18/2021,905
1_6_2_8,55,4/25/2021,1000
1_6_2_8,54,5/2/2021,1290
1_6_2_8,53,5/9/2021,1597
1_6_2_8,52,5/16/2021,1027
1_6_2_8,51,5/23/2021,906
1_6_2_8,50,5/30/2021,949
1_6_2_8,49,6/6/2021,938
1_6_2_8,48,6/13/2021,956
1_6_2_8,47,6/20/2021,859
1_6_2_8,46,6/27/2021,895
1_6_2_8,45,7/4/2021,1003
1_6_2_8,44,7/11/2021,1011
1_6_2_8,43,7/18/2021,916
1_6_2_8,42,7/25/2021,828
1_6_2_8,41,8/1/2021,944
1_6_2_8,40,8/8/2021,893
1_6_2_8,39,8/15/2021,889
1_6_2_8,38,8/22/2021,984
1_6_2_8,37,8/29/2021,1025
1_6_2_8,36,9/5/2021,972
1_6_2_8,35,9/12/2021,1018
1_6_2_8,34,9/19/2021,899
1_6_2_8,33,9/26/2021,970
1_6_2_8,32,10/3/2021,997
1_6_2_8,31,10/10/2021,992
1_6_2_8,30,10/17/2021,989
1_6_2_8,29,10/24/2021,948
1_6_2_8,28,10/31/2021,903
1_6_2_8,27,11/7/2021,1154
1_6_2_8,26,11/14/2021,1221
1_6_2_8,25,11/21/2021,922
1_6_2_8,24,11/28/2021,1013
1_6_2_8,23,12/5/2021,1312
1_6_2_8,22,12/12/2021,1580
1_6_2_8,21,12/19/2021,2061
1_6_2_8,20,12/26/2021,1495
1_6_2_8,19,1/2/2022,1520
1_6_2_8,18,1/9/2022,808
1_6_2_8,17,1/16/2022,719
1_6_2_8,16,1/23/2022,712
1_6_2_8,15,1/30/2022,716
1_6_2_8,14,2/6/2022,895
1_6_2_8,13,2/13/2022,1064
1_6_2_8,12,2/20/2022,1042
1_6_2_8,11,2/27/2022,960
1_6_2_8,10,3/6/2022,1009
1_6_2_8,9,3/13/2022,991
1_6_2_8,8,3/20/2022,996
1_6_2_8,7,3/27/2022,1001
1_6_2_8,6,4/3/2022,911
1_6_2_8,5,4/10/2022,814
1_6_2_8,4,4/17/2022,963
1_6_2_8,3,4/24/2022,908
1_6_2_8,2,5/1/2022,1139
1_6_2_8,1,5/8/2022,1590
1_8_1_8,157,5/12/2019,1003
1_8_1_8,156,5/19/2019,1553
1_8_1_8,155,5/26/2019,1173
1_8_1_8,154,6/2/2019,1255
1_8_1_8,153,6/9/2019,1333
1_8_1_8,152,6/16/2019,1610
1_8_1_8,151,6/23/2019,1789
1_8_1_8,150,6/30/2019,2125
1_8_1_8,149,7/7/2019,1664
1_8_1_8,148,7/14/2019,1477
1_8_1_8,147,7/21/2019,1387
1_8_1_8,146,7/28/2019,1464
1_8_1_8,145,8/4/2019,1584
1_8_1_8,144,8/11/2019,1778
1_8_1_8,143,8/18/2019,1767
1_8_1_8,142,8/25/2019,1364
1_8_1_8,141,9/1/2019,1249
1_8_1_8,140,9/8/2019,1244
1_8_1_8,139,9/15/2019,1055
1_8_1_8,138,9/22/2019,1149
1_8_1_8,137,9/29/2019,1058
1_8_1_8,136,10/6/2019,1103
1_8_1_8,135,10/13/2019,1090
1_8_1_8,134,10/20/2019,1056
1_8_1_8,133,10/27/2019,959
1_8_1_8,132,11/3/2019,1014
1_8_1_8,131,11/10/2019,1223
1_8_1_8,130,11/17/2019,1348
1_8_1_8,129,11/24/2019,1243
1_8_1_8,128,12/1/2019,1663
1_8_1_8,127,12/8/2019,2059
1_8_1_8,126,12/15/2019,1746
1_8_1_8,125,12/22/2019,1873
1_8_1_8,124,12/29/2019,1367
1_8_1_8,123,1/5/2020,1009
1_8_1_8,122,1/12/2020,845
1_8_1_8,121,1/19/2020,721
1_8_1_8,120,1/26/2020,781
1_8_1_8,119,2/2/2020,804
1_8_1_8,118,2/9/2020,1002
1_8_1_8,117,2/16/2020,1056
1_8_1_8,116,2/23/2020,938
1_8_1_8,115,3/1/2020,1017
1_8_1_8,114,3/8/2020,1097
1_8_1_8,113,3/15/2020,830
1_8_1_8,112,3/22/2020,355
1_8_1_8,111,3/29/2020,150
1_8_1_8,108,4/19/2020,2
1_8_1_8,107,4/26/2020,30
1_8_1_8,106,5/3/2020,60
1_8_1_8,105,5/10/2020,52
1_8_1_8,104,5/17/2020,79
1_8_1_8,103,5/24/2020,47
1_8_1_8,102,5/31/2020,365
1_8_1_8,101,6/7/2020,410
1_8_1_8,100,6/14/2020,777
1_8_1_8,99,6/21/2020,912
1_8_1_8,98,6/28/2020,1111
1_8_1_8,97,7/5/2020,1037
1_8_1_8,96,7/12/2020,1138
1_8_1_8,95,7/19/2020,1080
1_8_1_8,94,7/26/2020,919
1_8_1_8,93,8/2/2020,816
1_8_1_8,92,8/9/2020,835
1_8_1_8,91,8/16/2020,869
1_8_1_8,90,8/23/2020,796
1_8_1_8,89,8/30/2020,956
1_8_1_8,88,9/6/2020,807
1_8_1_8,87,9/13/2020,781
1_8_1_8,86,9/20/2020,742
1_8_1_8,85,9/27/2020,691
1_8_1_8,84,10/4/2020,756
1_8_1_8,83,10/11/2020,781
1_8_1_8,82,10/18/2020,708
1_8_1_8,81,10/25/2020,664
1_8_1_8,80,11/1/2020,619
1_8_1_8,79,11/8/2020,776
1_8_1_8,78,11/15/2020,673
1_8_1_8,77,11/22/2020,631
1_8_1_8,76,11/29/2020,716
1_8_1_8,75,12/6/2020,860
1_8_1_8,74,12/13/2020,1115
1_8_1_8,73,12/20/2020,1059
1_8_1_8,72,12/27/2020,708
1_8_1_8,71,1/3/2021,607
1_8_1_8,70,1/10/2021,426
1_8_1_8,69,1/17/2021,306
1_8_1_8,68,1/24/2021,488
1_8_1_8,67,1/31/2021,546
1_8_1_8,66,2/7/2021,626
1_8_1_8,65,2/14/2021,598
1_8_1_8,64,2/21/2021,647
1_8_1_8,63,2/28/2021,758
1_8_1_8,62,3/7/2021,675
1_8_1_8,61,3/14/2021,674
1_8_1_8,60,3/21/2021,724
1_8_1_8,59,3/28/2021,725
1_8_1_8,58,4/4/2021,717
1_8_1_8,57,4/11/2021,631
1_8_1_8,56,4/18/2021,618
1_8_1_8,55,4/25/2021,696
1_8_1_8,54,5/2/2021,916
1_8_1_8,53,5/9/2021,1109
1_8_1_8,52,5/16/2021,787
1_8_1_8,51,5/23/2021,756
1_8_1_8,50,5/30/2021,714
1_8_1_8,49,6/6/2021,759
1_8_1_8,48,6/13/2021,702
1_8_1_8,47,6/20/2021,752
1_8_1_8,46,6/27/2021,740
1_8_1_8,45,7/4/2021,810
1_8_1_8,44,7/11/2021,757
1_8_1_8,43,7/18/2021,744
1_8_1_8,42,7/25/2021,677
1_8_1_8,41,8/1/2021,628
1_8_1_8,40,8/8/2021,615
1_8_1_8,39,8/15/2021,603
1_8_1_8,38,8/22/2021,639
1_8_1_8,37,8/29/2021,617
1_8_1_8,36,9/5/2021,604
1_8_1_8,35,9/12/2021,551
1_8_1_8,34,9/19/2021,574
1_8_1_8,33,9/26/2021,562
1_8_1_8,32,10/3/2021,564
1_8_1_8,31,10/10/2021,571
1_8_1_8,30,10/17/2021,595
1_8_1_8,29,10/24/2021,543
1_8_1_8,28,10/31/2021,556
1_8_1_8,27,11/7/2021,557
1_8_1_8,26,11/14/2021,563
1_8_1_8,25,11/21/2021,523
1_8_1_8,24,11/28/2021,716
1_8_1_8,23,12/5/2021,792
1_8_1_8,22,12/12/2021,983
1_8_1_8,21,12/19/2021,969
1_8_1_8,20,12/26/2021,810
1_8_1_8,19,1/2/2022,671
1_8_1_8,18,1/9/2022,423
1_8_1_8,17,1/16/2022,379
1_8_1_8,16,1/23/2022,363
1_8_1_8,15,1/30/2022,408
1_8_1_8,14,2/6/2022,455
1_8_1_8,13,2/13/2022,529
1_8_1_8,12,2/20/2022,541
1_8_1_8,11,2/27/2022,582
1_8_1_8,10,3/6/2022,608
1_8_1_8,9,3/13/2022,667
1_8_1_8,8,3/20/2022,630
1_8_1_8,7,3/27/2022,539
1_8_1_8,6,4/3/2022,471
1_8_1_8,5,4/10/2022,528
1_8_1_8,4,4/17/2022,671
1_8_1_8,3,4/24/2022,613
1_8_1_8,2,5/1/2022,727
1_8_1_8,1,5/8/2022,837
1_9__,157,5/12/2019,48
1_9__,156,5/19/2019,85
1_9__,155,5/26/2019,71
1_9__,154,6/2/2019,81
1_9__,153,6/9/2019,58
1_9__,152,6/16/2019,80
1_9__,151,6/23/2019,85
1_9__,150,6/30/2019,95
1_9__,149,7/7/2019,115
1_9__,148,7/14/2019,105
1_9__,147,7/21/2019,128
1_9__,146,7/28/2019,108
1_9__,145,8/4/2019,150
1_9__,144,8/11/2019,146
1_9__,143,8/18/2019,170
1_9__,142,8/25/2019,135
1_9__,141,9/1/2019,93
1_9__,140,9/8/2019,119
1_9__,139,9/15/2019,94
1_9__,138,9/22/2019,96
1_9__,137,9/29/2019,105
1_9__,136,10/6/2019,89
1_9__,135,10/13/2019,107
1_9__,134,10/20/2019,108
1_9__,133,10/27/2019,73
1_9__,132,11/3/2019,83
1_9__,131,11/10/2019,98
1_9__,130,11/17/2019,145
1_9__,129,11/24/2019,113
1_9__,128,12/1/2019,162
1_9__,127,12/8/2019,254
1_9__,126,12/15/2019,357
1_9__,125,12/22/2019,409
1_9__,124,12/29/2019,320
1_9__,123,1/5/2020,236
1_9__,122,1/12/2020,122
1_9__,121,1/19/2020,99
1_9__,120,1/26/2020,66
1_9__,119,2/2/2020,97
1_9__,118,2/9/2020,128
1_9__,117,2/16/2020,103
1_9__,116,2/23/2020,87
1_9__,115,3/1/2020,92
1_9__,114,3/8/2020,91
1_9__,113,3/15/2020,81
1_9__,112,3/22/2020,26
1_9__,111,3/29/2020,18
1_9__,107,4/26/2020,3
1_9__,106,5/3/2020,1
1_9__,105,5/10/2020,1
1_9__,103,5/24/2020,1
1_9__,102,5/31/2020,23
1_9__,101,6/7/2020,22
1_9__,100,6/14/2020,56
1_9__,99,6/21/2020,83
1_9__,98,6/28/2020,84
1_9__,97,7/5/2020,93
1_9__,96,7/12/2020,106
1_9__,95,7/19/2020,119
1_9__,94,7/26/2020,88
1_9__,93,8/2/2020,88
1_9__,92,8/9/2020,86
1_9__,91,8/16/2020,94
1_9__,90,8/23/2020,92
1_9__,89,8/30/2020,99
1_9__,88,9/6/2020,93
1_9__,87,9/13/2020,106
1_9__,86,9/20/2020,116
1_9__,85,9/27/2020,114
1_9__,84,10/4/2020,116
1_9__,83,10/11/2020,109
1_9__,82,10/18/2020,145
1_9__,81,10/25/2020,107
1_9__,80,11/1/2020,122
1_9__,79,11/8/2020,196
1_9__,78,11/15/2020,176
1_9__,77,11/22/2020,143
1_9__,76,11/29/2020,184
1_9__,75,12/6/2020,250
1_9__,74,12/13/2020,369
1_9__,73,12/20/2020,288
1_9__,72,12/27/2020,190
1_9__,71,1/3/2021,152
1_9__,70,1/10/2021,80
1_9__,69,1/17/2021,48
1_9__,68,1/24/2021,66
1_9__,67,1/31/2021,57
1_9__,66,2/7/2021,103
1_9__,65,2/14/2021,107
1_9__,64,2/21/2021,115
1_9__,63,2/28/2021,106
1_9__,62,3/7/2021,99
1_9__,61,3/14/2021,123
1_9__,60,3/21/2021,94
1_9__,59,3/28/2021,101
1_9__,58,4/4/2021,127
1_9__,57,4/11/2021,98
1_9__,56,4/18/2021,121
1_9__,55,4/25/2021,127
1_9__,54,5/2/2021,326
1_9__,53,5/9/2021,412
1_9__,52,5/16/2021,152
1_9__,51,5/23/2021,147
1_9__,50,5/30/2021,143
1_9__,49,6/6/2021,163
1_9__,48,6/13/2021,180
1_9__,47,6/20/2021,187
1_9__,46,6/27/2021,174
1_9__,45,7/4/2021,189
1_9__,44,7/11/2021,172
1_9__,43,7/18/2021,197
1_9__,42,7/25/2021,146
1_9__,41,8/1/2021,166
1_9__,40,8/8/2021,171
1_9__,39,8/15/2021,160
1_9__,38,8/22/2021,131
1_9__,37,8/29/2021,136
1_9__,36,9/5/2021,148
1_9__,35,9/12/2021,181
1_9__,34,9/19/2021,168
1_9__,33,9/26/2021,125
1_9__,32,10/3/2021,146
1_9__,31,10/10/2021,171
1_9__,30,10/17/2021,191
1_9__,29,10/24/2021,141
1_9__,28,10/31/2021,199
1_9__,27,11/7/2021,228
1_9__,26,11/14/2021,240
1_9__,25,11/21/2021,210
1_9__,24,11/28/2021,254
1_9__,23,12/5/2021,345
1_9__,22,12/12/2021,543
1_9__,21,12/19/2021,685
1_9__,20,12/26/2021,439
1_9__,19,1/2/2022,327
1_9__,18,1/9/2022,184
1_9__,17,1/16/2022,146
1_9__,16,1/23/2022,125
1_9__,15,1/30/2022,165
1_9__,14,2/6/2022,175
1_9__,13,2/13/2022,230
1_9__,12,2/20/2022,174
1_9__,11,2/27/2022,178
1_9__,10,3/6/2022,151
1_9__,9,3/13/2022,169
1_9__,8,3/20/2022,192
1_9__,7,3/27/2022,159
1_9__,6,4/3/2022,141
1_9__,5,4/10/2022,228
1_9__,4,4/17/2022,241
1_9__,3,4/24/2022,212
1_9__,2,5/1/2022,326
1_9__,1,5/8/2022,710
2_1_13_9,157,5/12/2019,36
2_1_13_9,156,5/19/2019,61
2_1_13_9,155,5/26/2019,34
2_1_13_9,154,6/2/2019,65
2_1_13_9,153,6/9/2019,75
2_1_13_9,152,6/16/2019,84
2_1_13_9,151,6/23/2019,104
2_1_13_9,150,6/30/2019,69
2_1_13_9,149,7/7/2019,59
2_1_13_9,148,7/14/2019,42
2_1_13_9,147,7/21/2019,79
2_1_13_9,146,7/28/2019,72
2_1_13_9,145,8/4/2019,84
2_1_13_9,144,8/11/2019,76
2_1_13_9,143,8/18/2019,77
2_1_13_9,142,8/25/2019,51
2_1_13_9,141,9/1/2019,65
2_1_13_9,140,9/8/2019,89
2_1_13_9,139,9/15/2019,68
2_1_13_9,138,9/22/2019,60
2_1_13_9,137,9/29/2019,76
2_1_13_9,136,10/6/2019,56
2_1_13_9,135,10/13/2019,75
2_1_13_9,134,10/20/2019,67
2_1_13_9,133,10/27/2019,51
2_1_13_9,132,11/3/2019,73
2_1_13_9,131,11/10/2019,83
2_1_13_9,130,11/17/2019,98
2_1_13_9,129,11/24/2019,80
2_1_13_9,128,12/1/2019,133
2_1_13_9,127,12/8/2019,176
2_1_13_9,126,12/15/2019,155
2_1_13_9,125,12/22/2019,182
2_1_13_9,124,12/29/2019,107
2_1_13_9,123,1/5/2020,62
2_1_13_9,122,1/12/2020,47
2_1_13_9,121,1/19/2020,40
2_1_13_9,120,1/26/2020,56
2_1_13_9,119,2/2/2020,44
2_1_13_9,118,2/9/2020,67
2_1_13_9,117,2/16/2020,50
2_1_13_9,116,2/23/2020,47
2_1_13_9,115,3/1/2020,61
2_1_13_9,114,3/8/2020,56
2_1_13_9,113,3/15/2020,45
2_1_13_9,112,3/22/2020,24
2_1_13_9,111,3/29/2020,10
2_1_13_9,106,5/3/2020,4
2_1_13_9,105,5/10/2020,11
2_1_13_9,104,5/17/2020,11
2_1_13_9,103,5/24/2020,5
2_1_13_9,102,5/31/2020,25
2_1_13_9,101,6/7/2020,24
2_1_13_9,100,6/14/2020,44
2_1_13_9,99,6/21/2020,45
2_1_13_9,98,6/28/2020,36
2_1_13_9,97,7/5/2020,44
2_1_13_9,96,7/12/2020,40
2_1_13_9,95,7/19/2020,62
2_1_13_9,94,7/26/2020,34
2_1_13_9,93,8/2/2020,27
2_1_13_9,92,8/9/2020,51
2_1_13_9,91,8/16/2020,57
2_1_13_9,90,8/23/2020,74
2_1_13_9,89,8/30/2020,71
2_1_13_9,88,9/6/2020,71
2_1_13_9,87,9/13/2020,71
2_1_13_9,86,9/20/2020,60
2_1_13_9,85,9/27/2020,53
2_1_13_9,84,10/4/2020,68
2_1_13_9,83,10/11/2020,71
2_1_13_9,82,10/18/2020,80
2_1_13_9,81,10/25/2020,83
2_1_13_9,80,11/1/2020,85
2_1_13_9,79,11/8/2020,76
2_1_13_9,78,11/15/2020,93
2_1_13_9,77,11/22/2020,83
2_1_13_9,76,11/29/2020,87
2_1_13_9,75,12/6/2020,135
2_1_13_9,74,12/13/2020,156
2_1_13_9,73,12/20/2020,167
2_1_13_9,72,12/27/2020,95
2_1_13_9,71,1/3/2021,49
2_1_13_9,70,1/10/2021,59
2_1_13_9,69,1/17/2021,39
2_1_13_9,68,1/24/2021,68
2_1_13_9,67,1/31/2021,60
2_1_13_9,66,2/7/2021,86
2_1_13_9,65,2/14/2021,65
2_1_13_9,64,2/21/2021,74
2_1_13_9,63,2/28/2021,59
2_1_13_9,62,3/7/2021,85
2_1_13_9,61,3/14/2021,81
2_1_13_9,60,3/21/2021,82
2_1_13_9,59,3/28/2021,62
2_1_13_9,58,4/4/2021,54
2_1_13_9,57,4/11/2021,51
2_1_13_9,56,4/18/2021,101
2_1_13_9,55,4/25/2021,84
2_1_13_9,54,5/2/2021,94
2_1_13_9,53,5/9/2021,73
2_1_13_9,52,5/16/2021,76
2_1_13_9,51,5/23/2021,69
2_1_13_9,50,5/30/2021,87
2_1_13_9,49,6/6/2021,80
2_1_13_9,48,6/13/2021,115
2_1_13_9,47,6/20/2021,97
2_1_13_9,46,6/27/2021,70
2_1_13_9,45,7/4/2021,77
2_1_13_9,44,7/11/2021,75
2_1_13_9,43,7/18/2021,78
2_1_13_9,42,7/25/2021,76
2_1_13_9,41,8/1/2021,85
2_1_13_9,40,8/8/2021,86
2_1_13_9,39,8/15/2021,62
2_1_13_9,38,8/22/2021,75
2_1_13_9,37,8/29/2021,57
2_1_13_9,36,9/5/2021,73
2_1_13_9,35,9/12/2021,78
2_1_13_9,34,9/19/2021,93
2_1_13_9,33,9/26/2021,82
2_1_13_9,32,10/3/2021,89
2_1_13_9,31,10/10/2021,67
2_1_13_9,30,10/17/2021,79
2_1_13_9,29,10/24/2021,70
2_1_13_9,28,10/31/2021,59
2_1_13_9,27,11/7/2021,90
2_1_13_9,26,11/14/2021,116
2_1_13_9,25,11/21/2021,95
2_1_13_9,24,11/28/2021,142
2_1_13_9,23,12/5/2021,153
2_1_13_9,22,12/12/2021,164
2_1_13_9,21,12/19/2021,174
2_1_13_9,20,12/26/2021,107
2_1_13_9,19,1/2/2022,87
2_1_13_9,18,1/9/2022,56
2_1_13_9,17,1/16/2022,66
2_1_13_9,16,1/23/2022,57
2_1_13_9,15,1/30/2022,64
2_1_13_9,14,2/6/2022,61
2_1_13_9,13,2/13/2022,56
2_1_13_9,12,2/20/2022,67
2_1_13_9,11,2/27/2022,67
2_1_13_9,10,3/6/2022,63
2_1_13_9,9,3/13/2022,67
2_1_13_9,8,3/20/2022,67
2_1_13_9,7,3/27/2022,55
2_1_13_9,6,4/3/2022,53
2_1_13_9,5,4/10/2022,77
2_1_13_9,4,4/17/2022,78
2_1_13_9,3,4/24/2022,80
2_1_13_9,2,5/1/2022,79
2_1_13_9,1,5/8/2022,61
2_1_1_9,157,5/12/2019,157
2_1_1_9,156,5/19/2019,211
2_1_1_9,155,5/26/2019,169
2_1_1_9,154,6/2/2019,178
2_1_1_9,153,6/9/2019,217
2_1_1_9,152,6/16/2019,240
2_1_1_9,151,6/23/2019,223
2_1_1_9,150,6/30/2019,242
2_1_1_9,149,7/7/2019,189
2_1_1_9,148,7/14/2019,171
2_1_1_9,147,7/21/2019,178
2_1_1_9,146,7/28/2019,214
2_1_1_9,145,8/4/2019,215
2_1_1_9,144,8/11/2019,216
2_1_1_9,143,8/18/2019,228
2_1_1_9,142,8/25/2019,164
2_1_1_9,141,9/1/2019,170
2_1_1_9,140,9/8/2019,204
2_1_1_9,139,9/15/2019,180
2_1_1_9,138,9/22/2019,201
2_1_1_9,137,9/29/2019,198
2_1_1_9,136,10/6/2019,176
2_1_1_9,135,10/13/2019,188
2_1_1_9,134,10/20/2019,198
2_1_1_9,133,10/27/2019,227
2_1_1_9,132,11/3/2019,203
2_1_1_9,131,11/10/2019,240
2_1_1_9,130,11/17/2019,276
2_1_1_9,129,11/24/2019,193
2_1_1_9,128,12/1/2019,304
2_1_1_9,127,12/8/2019,463
2_1_1_9,126,12/15/2019,525
2_1_1_9,125,12/22/2019,631
2_1_1_9,124,12/29/2019,336
2_1_1_9,123,1/5/2020,229
2_1_1_9,122,1/12/2020,191
2_1_1_9,121,1/19/2020,195
2_1_1_9,120,1/26/2020,195
2_1_1_9,119,2/2/2020,208
2_1_1_9,118,2/9/2020,237
2_1_1_9,117,2/16/2020,215
2_1_1_9,116,2/23/2020,229
2_1_1_9,115,3/1/2020,230
2_1_1_9,114,3/8/2020,184
2_1_1_9,113,3/15/2020,171
2_1_1_9,112,3/22/2020,83
2_1_1_9,111,3/29/2020,44
2_1_1_9,108,4/19/2020,2
2_1_1_9,107,4/26/2020,16
2_1_1_9,106,5/3/2020,25
2_1_1_9,105,5/10/2020,19
2_1_1_9,104,5/17/2020,25
2_1_1_9,103,5/24/2020,27
2_1_1_9,102,5/31/2020,91
2_1_1_9,101,6/7/2020,122
2_1_1_9,100,6/14/2020,295
2_1_1_9,99,6/21/2020,328
2_1_1_9,98,6/28/2020,301
2_1_1_9,97,7/5/2020,249
2_1_1_9,96,7/12/2020,229
2_1_1_9,95,7/19/2020,252
2_1_1_9,94,7/26/2020,204
2_1_1_9,93,8/2/2020,185
2_1_1_9,92,8/9/2020,213
2_1_1_9,91,8/16/2020,206
2_1_1_9,90,8/23/2020,221
2_1_1_9,89,8/30/2020,247
2_1_1_9,88,9/6/2020,200
2_1_1_9,87,9/13/2020,230
2_1_1_9,86,9/20/2020,215
2_1_1_9,85,9/27/2020,240
2_1_1_9,84,10/4/2020,219
2_1_1_9,83,10/11/2020,237
2_1_1_9,82,10/18/2020,245
2_1_1_9,81,10/25/2020,216
2_1_1_9,80,11/1/2020,246
2_1_1_9,79,11/8/2020,273
2_1_1_9,78,11/15/2020,256
2_1_1_9,77,11/22/2020,169
2_1_1_9,76,11/29/2020,293
2_1_1_9,75,12/6/2020,339
2_1_1_9,74,12/13/2020,449
2_1_1_9,73,12/20/2020,405
2_1_1_9,72,12/27/2020,272
2_1_1_9,71,1/3/2021,227
2_1_1_9,70,1/10/2021,185
2_1_1_9,69,1/17/2021,103
2_1_1_9,68,1/24/2021,159
2_1_1_9,67,1/31/2021,194
2_1_1_9,66,2/7/2021,198
2_1_1_9,65,2/14/2021,204
2_1_1_9,64,2/21/2021,196
2_1_1_9,63,2/28/2021,201
2_1_1_9,62,3/7/2021,176
2_1_1_9,61,3/14/2021,198
2_1_1_9,60,3/21/2021,180
2_1_1_9,59,3/28/2021,172
2_1_1_9,58,4/4/2021,201
2_1_1_9,57,4/11/2021,202
2_1_1_9,56,4/18/2021,172
2_1_1_9,55,4/25/2021,222
2_1_1_9,54,5/2/2021,188
2_1_1_9,53,5/9/2021,177
2_1_1_9,52,5/16/2021,189
2_1_1_9,51,5/23/2021,203
2_1_1_9,50,5/30/2021,207
2_1_1_9,49,6/6/2021,199
2_1_1_9,48,6/13/2021,320
2_1_1_9,47,6/20/2021,232
2_1_1_9,46,6/27/2021,205
2_1_1_9,45,7/4/2021,192
2_1_1_9,44,7/11/2021,221
2_1_1_9,43,7/18/2021,174
2_1_1_9,42,7/25/2021,170
2_1_1_9,41,8/1/2021,208
2_1_1_9,40,8/8/2021,181
2_1_1_9,39,8/15/2021,171
2_1_1_9,38,8/22/2021,171
2_1_1_9,37,8/29/2021,226
2_1_1_9,36,9/5/2021,211
2_1_1_9,35,9/12/2021,190
2_1_1_9,34,9/19/2021,204
2_1_1_9,33,9/26/2021,196
2_1_1_9,32,10/3/2021,224
2_1_1_9,31,10/10/2021,210
2_1_1_9,30,10/17/2021,214
2_1_1_9,29,10/24/2021,202
2_1_1_9,28,10/31/2021,202
2_1_1_9,27,11/7/2021,232
2_1_1_9,26,11/14/2021,256
2_1_1_9,25,11/21/2021,217
2_1_1_9,24,11/28/2021,243
2_1_1_9,23,12/5/2021,334
2_1_1_9,22,12/12/2021,359
2_1_1_9,21,12/19/2021,407
2_1_1_9,20,12/26/2021,268
2_1_1_9,19,1/2/2022,172
2_1_1_9,18,1/9/2022,129
2_1_1_9,17,1/16/2022,130
2_1_1_9,16,1/23/2022,125
2_1_1_9,15,1/30/2022,143
2_1_1_9,14,2/6/2022,167
2_1_1_9,13,2/13/2022,170
2_1_1_9,12,2/20/2022,135
2_1_1_9,11,2/27/2022,167
2_1_1_9,10,3/6/2022,152
